Depth (ft),Cone resistance (tsf),Sleeve friction (tsf),Pore pressure u2 (psi)
4.29790026246719,2.83376720292352,0.276818603809972,0
4.33070866141732,2.83376720292352,0.276818603809972,0
4.36351706036745,2.83376720292352,0.276818603809972,0
4.39632545931758,2.83376720292352,0.276818603809972,0
4.42913385826772,2.83376720292352,0.276818603809972,0
4.46194225721785,2.83376720292352,0.276818603809972,0
4.49475065616798,2.83376720292352,0.276818603809972,0
4.52755905511811,2.83376720292352,0.276818603809972,0
4.56036745406824,2.83376720292352,0.276818603809972,0
4.59317585301837,2.83376720292352,0.276818603809972,0
4.6259842519685,2.83376720292352,0.276818603809972,0
4.65879265091863,2.83376720292352,0.276818603809972,0
4.69160104986877,2.83376720292352,0.276818603809972,0
4.7244094488189,2.83376720292352,0.276818603809972,0
4.75721784776903,2.83376720292352,0.276818603809972,0
4.79002624671916,2.83376720292352,0.276818603809972,0
4.82283464566929,2.83376720292352,0.276818603809972,0
4.85564304461942,2.83376720292352,0.276818603809972,0
4.88845144356955,2.83376720292352,0.276818603809972,0
4.92125984251968,2.83376720292352,0.276818603809972,0
4.95406824146982,2.83376720292352,0.276818603809972,0
4.98687664041995,2.83376720292352,0.276818603809972,0
5.01968503937008,0.196123941176291,0.276818603809972,0
5.05249343832021,0.295794920729625,0.276818603809972,0
5.08530183727034,1.04128244989883,0.276818603809972,0
5.11811023622047,1.78676997906804,0.276818603809972,0
5.1509186351706,2.53225750823724,0.276818603809972,0
5.18372703412073,3.27774503740645,0.276818603809972,0
5.21653543307087,4.02323256657565,0.276818603809972,0
5.249343832021,4.76872009574486,0.276818603809972,0
5.28215223097113,5.22725110511947,0.348835947974745,0
5.31496062992126,5.18849442527877,0.355316813720455,0
5.34776902887139,5.14973774543808,0.339962077718652,0
5.38057742782152,5.11098106559738,0.324607341716849,0
5.41338582677165,5.07222438575669,0.309252605715046,0
5.44619422572178,5.033467705916,0.293897869713243,0
5.47900262467192,4.9947110260753,0.282577764473652,0
5.51181102362205,4.95595434623461,0.274520448176734,0
5.54461942257218,4.91719766639391,0.266463131879815,0
5.57742782152231,4.87844098655322,0.258405815582897,0
5.61023622047244,4.83968430671252,0.250348499285979,0
5.64304461942257,4.80092762687183,0.242291182989061,0
5.6758530183727,4.76217094703113,0.234233866692142,0
5.70866141732283,4.72341426719044,0.226176550395224,0
5.74146981627297,4.68465758734974,0.218119234098306,0
5.7742782152231,4.64590090750905,0.210061917801387,0
5.80708661417323,4.60714422766835,0.119950981068304,0
5.83989501312336,4.56838754782766,0.113953237908897,0
5.87270341207349,4.52963086798697,0.107955494749491,0
5.90551181102362,4.4554746839109,0.101957751590085,0
5.93832020997375,4.38040962387598,0.0959600084306782,0
5.97112860892388,4.30534456384106,0.0899622652712718,0
6.00393700787402,4.23027950380614,0.0839645221118654,0
6.03674540682415,4.15521444377122,0.077966778952459,0
6.06955380577428,4.0801493837363,0.0719690357930526,0
6.10236220472441,4.00508432370138,0.0670717951997129,0
6.13517060367454,3.93001926366645,0.0627755704125564,0
6.16797900262467,3.85495420363153,0.0584793456253999,0
6.2007874015748,3.77988914359661,0.0541831208382433,0
6.23359580052493,3.70482408356169,0.0498868960510868,0
6.26640419947507,3.62975902352677,0.0455906712639302,0
6.2992125984252,3.55469396349185,0.0412944464767737,0
6.33202099737533,3.47962890345693,0.0369982216896172,0
6.36482939632546,3.40456384342201,0.0327019969024606,0
6.39763779527559,3.32949878338709,0.0284057721153041,0
6.43044619422572,3.25443372335217,0.0241095473281476,0
6.46325459317585,3.19808437097882,0.019813322540991,0
6.49606299212598,3.2097208925996,0.0155170977538345,0
6.52887139107612,3.22135741422037,0.011220872966678,0
6.56167979002625,3.23299393584115,0.0107530080225695,0
6.59448818897638,3.24463045746192,0.0110649625733635,0
6.62729658792651,3.2562669790827,0.0113769171241574,0
6.66010498687664,3.26790350070347,0.0116888716749514,0
6.69291338582677,3.27954002232425,0.0120008262257453,0
6.7257217847769,3.29117654394502,0.0123127807765393,0
6.75853018372703,3.3028130655658,0.0126247353273332,0
6.79133858267716,3.31444958718657,0.0129366898781272,0
6.8241469816273,3.32608610880735,0.0132486444289211,0
6.85695538057743,3.33772263042812,0.0135605989797151,0
6.88976377952756,3.3493591520489,0.013872553530509,0
6.92257217847769,3.36099567366967,0.014184508081303,0
6.95538057742782,3.37263219529045,0.0144964626320969,0
6.98818897637795,3.38426871691122,0.0144621332454289,0
7.02099737532808,3.37792218398756,0.0143531897456115,0
7.05380577427821,3.371213685655,0.0142442462457941,0
7.08661417322835,3.36450518732244,0.0141353027459767,0
